antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate pink'})",0.10424710424710425,0.06177606177606178,0.05019305019305019,0.48148148148148145,7.793981481481481,0.043753074641105526,1.809431880860452
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'regency tea plate green'})",0.10424710424710425,0.06177606177606178,0.05019305019305019,0.48148148148148145,7.793981481481481,0.043753074641105526,1.809431880860452
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green'})",0.10424710424710425,0.06177606177606178,0.05019305019305019,0.48148148148148145,7.793981481481481,0.043753074641105526,1.809431880860452
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency tea plate pink', 'regency tea plate roses'})",0.10424710424710425,0.06563706563706563,0.05019305019305019,0.48148148148148145,7.335511982570806,0.043350576169108986,1.801985659128516
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency teapot roses'}),0.10424710424710425,0.0694980694980695,0.05019305019305019,0.48148148148148145,6.92798353909465,0.042948077697112445,1.79453943739658
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate roses'})",0.10424710424710425,0.0694980694980695,0.05019305019305019,0.48148148148148145,6.92798353909465,0.042948077697112445,1.79453943739658
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency tea plate pink', 'regency tea plate green'})",0.10424710424710425,0.0694980694980695,0.05019305019305019,0.48148148148148145,6.92798353909465,0.042948077697112445,1.79453943739658
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency tea plate roses', 'regency tea plate green'})",0.10424710424710425,0.07335907335907337,0.05019305019305019,0.48148148148148145,6.56335282651072,0.0425455792251159,1.787093215664644
frozenset({'green regency teacup and saucer'}),frozenset({'regency milk jug pink'}),0.13127413127413126,0.09266409266409266,0.06177606177606178,0.4705882352941177,5.07843137254902,0.049611663511277417,1.7138567138567142
frozenset({'regency cakestand 3 tier'}),frozenset({'roses regency teacup and saucer'}),0.23938223938223938,0.16988416988416988,0.11196911196911197,0.467741935483871,2.753299120234604,0.07130185894664659,1.5596115596115596
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'green regency teacup and saucer'})",0.10810810810810811,0.05019305019305019,0.05019305019305019,0.46428571428571425,9.25,0.04476677449650422,1.7729729729729726
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.10810810810810811,0.05019305019305019,0.05019305019305019,0.46428571428571425,9.25,0.04476677449650422,1.7729729729729726
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'roses regency teacup and saucer'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'regency tea plate roses', 'roses regency teacup and saucer'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05405405405405406,0.05019305019305019,0.46428571428571425,8.589285714285714,0.04434936867369299,1.7657657657657655
frozenset({'pink regency teacup and saucer'}),"frozenset({'green regency teacup and saucer', 'regency tea plate green'})",0.10810810810810811,0.05791505791505792,0.05019305019305019,0.46428571428571425,8.016666666666666,0.043931962850881766,1.7585585585585584
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency sugar bowl green'})",0.10810810810810811,0.05791505791505792,0.05019305019305019,0.46428571428571425,8.016666666666666,0.043931962850881766,1.7585585585585584
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05791505791505792,0.05019305019305019,0.46428571428571425,8.016666666666666,0.043931962850881766,1.7585585585585584
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05791505791505792,0.05019305019305019,0.46428571428571425,8.016666666666666,0.043931962850881766,1.7585585585585584
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.10810810810810811,0.05791505791505792,0.05019305019305019,0.46428571428571425,8.016666666666666,0.043931962850881766,1.7585585585585584
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate pink'})",0.10810810810810811,0.06177606177606178,0.05019305019305019,0.46428571428571425,7.515624999999999,0.04351455702807054,1.751351351351351
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency teapot roses', 'roses regency teacup and saucer'})",0.10810810810810811,0.06177606177606178,0.05019305019305019,0.46428571428571425,7.515624999999999,0.04351455702807054,1.751351351351351
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'regency tea plate green'})",0.10810810810810811,0.06177606177606178,0.05019305019305019,0.46428571428571425,7.515624999999999,0.04351455702807054,1.751351351351351
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green'})",0.10810810810810811,0.06177606177606178,0.05019305019305019,0.46428571428571425,7.515624999999999,0.04351455702807054,1.751351351351351
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'roses regency teacup and saucer'})",0.10810810810810811,0.06177606177606178,0.05019305019305019,0.46428571428571425,7.515624999999999,0.04351455702807054,1.751351351351351
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'regency tea plate roses'})",0.10810810810810811,0.06563706563706563,0.05019305019305019,0.46428571428571425,7.073529411764706,0.04309715120525931,1.7441441441441439
frozenset({'pink regency teacup and saucer'}),frozenset({'regency teapot roses'}),0.10810810810810811,0.0694980694980695,0.05019305019305019,0.46428571428571425,6.680555555555555,0.04267974538244808,1.7369369369369367
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses'})",0.10810810810810811,0.0694980694980695,0.05019305019305019,0.46428571428571425,6.680555555555555,0.04267974538244808,1.7369369369369367
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'regency tea plate green'})",0.10810810810810811,0.0694980694980695,0.05019305019305019,0.46428571428571425,6.680555555555555,0.04267974538244808,1.7369369369369367
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency tea plate roses', 'regency tea plate green'})",0.10810810810810811,0.07335907335907337,0.05019305019305019,0.46428571428571425,6.328947368421051,0.042262339559636854,1.7297297297297294
frozenset({'roses regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",0.16988416988416988,0.07722007722007722,0.07722007722007722,0.45454545454545453,5.886363636363637,0.0641016085031529,1.691763191763192
frozenset({'roses regency teacup and saucer'}),frozenset({'regency sugar bowl green'}),0.16988416988416988,0.09266409266409266,0.07722007722007722,0.45454545454545453,4.90530303030303,0.06147791475976804,1.6634491634491635
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency milk jug pink'})",0.11969111969111969,0.06177606177606178,0.05405405405405406,0.4516129032258065,7.310483870967743,0.04666000804996944,1.710878946173064
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency teapot roses'}),0.11969111969111969,0.0694980694980695,0.05405405405405406,0.4516129032258065,6.4982078853046605,0.045735752299458865,1.6967976379741088
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate green'})",0.11969111969111969,0.0694980694980695,0.05405405405405406,0.4516129032258065,6.4982078853046605,0.045735752299458865,1.6967976379741088
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.11969111969111969,0.08108108108108109,0.05405405405405406,0.4516129032258065,5.56989247311828,0.044349368673693004,1.6756756756756757
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.11969111969111969,0.09266409266409266,0.05405405405405406,0.4516129032258065,4.873655913978495,0.04296298504792714,1.6545537133772428
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer', 'regency tea plate green'})",0.11196911196911197,0.05019305019305019,0.05019305019305019,0.44827586206896547,8.931034482758621,0.0445729789359133,1.7215250965250966
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency tea plate pink', 'regency tea plate green'})",0.11196911196911197,0.05019305019305019,0.05019305019305019,0.44827586206896547,8.931034482758621,0.0445729789359133,1.7215250965250966
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency tea plate roses', 'regency tea plate green'})",0.11196911196911197,0.05019305019305019,0.05019305019305019,0.44827586206896547,8.931034482758621,0.0445729789359133,1.7215250965250966
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency tea plate roses'})",0.11196911196911197,0.05405405405405406,0.05019305019305019,0.44827586206896547,8.293103448275861,0.04414066576228738,1.714527027027027
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'green regency teacup and saucer', 'regency tea plate roses', 'regency tea plate green'})",0.11196911196911197,0.05405405405405406,0.05019305019305019,0.44827586206896547,8.293103448275861,0.04414066576228738,1.714527027027027
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency tea plate roses', 'green regency teacup and saucer'})",0.11196911196911197,0.05791505791505792,0.05019305019305019,0.44827586206896547,7.74022988505747,0.043708352588661466,1.7075289575289576
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency tea plate pink'})",0.11196911196911197,0.05791505791505792,0.05019305019305019,0.44827586206896547,7.74022988505747,0.043708352588661466,1.7075289575289576
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency sugar bowl green', 'regency tea plate green'})",0.11196911196911197,0.05791505791505792,0.05019305019305019,0.44827586206896547,7.74022988505747,0.043708352588661466,1.7075289575289576
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer', 'regency sugar bowl green'})",0.11196911196911197,0.05791505791505792,0.05019305019305019,0.44827586206896547,7.74022988505747,0.043708352588661466,1.7075289575289576
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency tea plate pink', 'regency tea plate roses', 'regency tea plate green'})",0.11196911196911197,0.06177606177606178,0.05019305019305019,0.44827586206896547,7.256465517241378,0.04327603941503555,1.700530888030888
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency teapot roses', 'regency sugar bowl green'})",0.11196911196911197,0.06563706563706563,0.05019305019305019,0.44827586206896547,6.829614604462474,0.042843726241409634,1.6935328185328187
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency tea plate pink', 'regency tea plate roses'})",0.11196911196911197,0.06563706563706563,0.05019305019305019,0.44827586206896547,6.829614604462474,0.042843726241409634,1.6935328185328187
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",frozenset({'regency teapot roses'}),0.11196911196911197,0.0694980694980695,0.05019305019305019,0.44827586206896547,6.450191570881225,0.04241141306778372,1.686534749034749
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency milk jug pink', 'regency sugar bowl green'})",0.11196911196911197,0.07335907335907337,0.05019305019305019,0.44827586206896547,6.11070780399274,0.04197909989415781,1.6795366795366797
frozenset({'jam making set printed'}),frozenset({'jam making set with jars'}),0.11196911196911197,0.11969111969111969,0.05019305019305019,0.44827586206896547,3.7452725250278083,0.036791341810646826,1.5955598455598456
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency sugar bowl green'})",0.13127413127413126,0.06563706563706563,0.05791505791505792,0.44117647058823534,6.7214532871972335,0.04929860914416899,1.6720178825441983
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.13127413127413126,0.06563706563706563,0.05791505791505792,0.44117647058823534,6.7214532871972335,0.04929860914416899,1.6720178825441983
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.13127413127413126,0.06563706563706563,0.05791505791505792,0.44117647058823534,6.7214532871972335,0.04929860914416899,1.6720178825441983
frozenset({'green regency teacup and saucer'}),"frozenset({'regency milk jug pink', 'roses regency teacup and saucer'})",0.13127413127413126,0.0694980694980695,0.05791505791505792,0.44117647058823534,6.348039215686275,0.048791759216469645,1.6651087177402968
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})",0.13127413127413126,0.07722007722007722,0.05791505791505792,0.44117647058823534,5.713235294117648,0.04777805936107095,1.6512903881324934
frozenset({'green regency teacup and saucer'}),frozenset({'regency tea plate green'}),0.13127413127413126,0.08108108108108109,0.05791505791505792,0.44117647058823534,5.4411764705882355,0.0472712094333716,1.6443812233285917
frozenset({'green regency teacup and saucer'}),frozenset({'regency tea plate roses'}),0.13127413127413126,0.09266409266409266,0.05791505791505792,0.44117647058823534,4.7610294117647065,0.045750659650273556,1.6236537289168866
frozenset({'roses regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.16988416988416988,0.07335907335907337,0.07335907335907337,0.4318181818181819,5.886363636363637,0.06089652807799527,1.6308880308880311
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency tea plate green'})",0.11969111969111969,0.05405405405405406,0.05019305019305019,0.4193548387096774,7.758064516129031,0.04372325993947615,1.629129129129129
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency sugar bowl green'})",0.11969111969111969,0.05405405405405406,0.05019305019305019,0.4193548387096774,7.758064516129031,0.04372325993947615,1.629129129129129
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green'})",0.11969111969111969,0.05405405405405406,0.05019305019305019,0.4193548387096774,7.758064516129031,0.04372325993947615,1.629129129129129
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency tea plate pink'})",0.11969111969111969,0.05791505791505792,0.05019305019305019,0.4193548387096774,7.240860215053763,0.043261132064220865,1.6224796224796223
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green'})",0.11969111969111969,0.06177606177606178,0.05019305019305019,0.4193548387096774,6.788306451612902,0.042799004188965574,1.6158301158301158
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency teapot roses', 'regency sugar bowl green'})",0.11969111969111969,0.06563706563706563,0.05019305019305019,0.4193548387096774,6.388994307400379,0.04233687631371029,1.6091806091806091
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate roses'})",0.11969111969111969,0.0694980694980695,0.05019305019305019,0.4193548387096774,6.034050179211469,0.041874748438455,1.6025311025311024
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency milk jug pink', 'regency sugar bowl green'})",0.11969111969111969,0.07335907335907337,0.05019305019305019,0.4193548387096774,5.7164685908319175,0.041412620563199706,1.5958815958815957
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})","frozenset({'regency tea plate roses', 'regency tea plate green'})",0.11969111969111969,0.07335907335907337,0.05019305019305019,0.4193548387096774,5.7164685908319175,0.041412620563199706,1.5958815958815957
"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency tea plate pink'}),0.11969111969111969,0.07722007722007722,0.05019305019305019,0.4193548387096774,5.430645161290323,0.04095049268794442,1.5892320892320893
frozenset({'jam making set with jars'}),frozenset({'jam making set printed'}),0.11969111969111969,0.11196911196911197,0.05019305019305019,0.4193548387096774,3.7452725250278083,0.036791341810646826,1.5293865293865292
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency milk jug pink'})",0.13127413127413126,0.06177606177606178,0.05405405405405406,0.411764705882353,6.665441176470589,0.04594445521086448,1.5949806949806953
frozenset({'green regency teacup and saucer'}),"frozenset({'regency tea plate green', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05405405405405406,0.411764705882353,6.665441176470589,0.04594445521086448,1.5949806949806953
frozenset({'green regency teacup and saucer'}),"frozenset({'regency teapot roses', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05405405405405406,0.411764705882353,6.665441176470589,0.04594445521086448,1.5949806949806953
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency milk jug pink', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05405405405405406,0.411764705882353,6.665441176470589,0.04594445521086448,1.5949806949806953
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate green', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05405405405405406,0.411764705882353,6.665441176470589,0.04594445521086448,1.5949806949806953
frozenset({'green regency teacup and saucer'}),frozenset({'regency teapot roses'}),0.13127413127413126,0.0694980694980695,0.05405405405405406,0.411764705882353,5.92483660130719,0.044930755355465785,1.5818532818532822
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate green'})",0.13127413127413126,0.0694980694980695,0.05405405405405406,0.411764705882353,5.92483660130719,0.044930755355465785,1.5818532818532822
frozenset({'green regency teacup and saucer'}),"frozenset({'regency tea plate roses', 'roses regency teacup and saucer'})",0.13127413127413126,0.0694980694980695,0.05405405405405406,0.411764705882353,5.92483660130719,0.044930755355465785,1.5818532818532822
frozenset({'green regency teacup and saucer'}),"frozenset({'regency tea plate roses', 'regency tea plate green'})",0.13127413127413126,0.07335907335907337,0.05405405405405406,0.411764705882353,5.613003095975232,0.04442390542776643,1.5752895752895757
frozenset({'set of 3 regency cake tins'}),frozenset({'roses regency teacup and saucer'}),0.13127413127413126,0.16988416988416988,0.05405405405405406,0.411764705882353,2.4237967914438507,0.03175265723528273,1.4111969111969114
frozenset({'roses regency teacup and saucer'}),frozenset({'regency milk jug pink'}),0.16988416988416988,0.09266409266409266,0.0694980694980695,0.4090909090909091,4.4147727272727275,0.05375590703776032,1.5354915354915357
frozenset({'roses regency teacup and saucer'}),frozenset({'regency tea plate roses'}),0.16988416988416988,0.09266409266409266,0.0694980694980695,0.4090909090909091,4.4147727272727275,0.05375590703776032,1.5354915354915357
frozenset({'roses regency teacup and saucer'}),"frozenset({'green regency teacup and saucer', 'regency sugar bowl green'})",0.16988416988416988,0.06563706563706563,0.06563706563706563,0.38636363636363635,5.886363636363637,0.054486367227679966,1.5226655226655226
frozenset({'roses regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency sugar bowl green'})",0.16988416988416988,0.06563706563706563,0.06563706563706563,0.38636363636363635,5.886363636363637,0.054486367227679966,1.5226655226655226
frozenset({'roses regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})",0.16988416988416988,0.07722007722007722,0.06563706563706563,0.38636363636363635,5.0034090909090905,0.05251859692014132,1.503789503789504
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})",0.13127413127413126,0.05405405405405406,0.05019305019305019,0.3823529411764706,7.073529411764706,0.04309715120525931,1.5315315315315314
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency sugar bowl green'})",0.13127413127413126,0.05405405405405406,0.05019305019305019,0.3823529411764706,7.073529411764706,0.04309715120525931,1.5315315315315314
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green'})",0.13127413127413126,0.05405405405405406,0.05019305019305019,0.3823529411764706,7.073529411764706,0.04309715120525931,1.5315315315315314
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",0.13127413127413126,0.05405405405405406,0.05019305019305019,0.3823529411764706,7.073529411764706,0.04309715120525931,1.5315315315315314
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.13127413127413126,0.05405405405405406,0.05019305019305019,0.3823529411764706,7.073529411764706,0.04309715120525931,1.5315315315315314
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green', 'roses regency teacup and saucer'})",0.13127413127413126,0.05405405405405406,0.05019305019305019,0.3823529411764706,7.073529411764706,0.04309715120525931,1.5315315315315314
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate pink'})",0.13127413127413126,0.05791505791505792,0.05019305019305019,0.3823529411764706,6.601960784313726,0.04259030127755996,1.5252803824232395
frozenset({'green regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate pink', 'roses regency teacup and saucer'})",0.13127413127413126,0.05791505791505792,0.05019305019305019,0.3823529411764706,6.601960784313726,0.04259030127755996,1.5252803824232395
frozenset({'green regency teacup and saucer'}),"frozenset({'regency teapot roses', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.13127413127413126,0.05791505791505792,0.05019305019305019,0.3823529411764706,6.601960784313726,0.04259030127755996,1.5252803824232395
frozenset({'green regency teacup and saucer'}),"frozenset({'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.13127413127413126,0.05791505791505792,0.05019305019305019,0.3823529411764706,6.601960784313726,0.04259030127755996,1.5252803824232395
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.13127413127413126,0.05791505791505792,0.05019305019305019,0.3823529411764706,6.601960784313726,0.04259030127755996,1.5252803824232395
frozenset({'green regency teacup and saucer'}),"frozenset({'regency tea plate pink', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05019305019305019,0.3823529411764706,6.189338235294118,0.042083451349860614,1.5190292333149475
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green'})",0.13127413127413126,0.06177606177606178,0.05019305019305019,0.3823529411764706,6.189338235294118,0.042083451349860614,1.5190292333149475
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05019305019305019,0.3823529411764706,6.189338235294118,0.042083451349860614,1.5190292333149475
frozenset({'green regency teacup and saucer'}),"frozenset({'regency milk jug pink', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.13127413127413126,0.06177606177606178,0.05019305019305019,0.3823529411764706,6.189338235294118,0.042083451349860614,1.5190292333149475
frozenset({'green regency teacup and saucer'}),"frozenset({'regency teapot roses', 'regency sugar bowl green'})",0.13127413127413126,0.06563706563706563,0.05019305019305019,0.3823529411764706,5.825259515570935,0.04157660142216127,1.5127780842066556
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses'})",0.13127413127413126,0.0694980694980695,0.05019305019305019,0.3823529411764706,5.501633986928105,0.04106975149446192,1.5065269350983637
frozenset({'green regency teacup and saucer'}),"frozenset({'regency milk jug pink', 'regency sugar bowl green'})",0.13127413127413126,0.07335907335907337,0.05019305019305019,0.3823529411764706,5.212074303405573,0.040562901566762566,1.5002757859900717
frozenset({'green regency teacup and saucer'}),frozenset({'regency tea plate pink'}),0.13127413127413126,0.07722007722007722,0.05019305019305019,0.3823529411764706,4.951470588235295,0.04005605163906322,1.4940246368817798
frozenset({'regency cakestand 3 tier'}),"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.23938223938223938,0.11969111969111969,0.0888030888030888,0.3709677419354839,3.099375650364204,0.060151160537260925,1.3994653994653996
frozenset({'regency cakestand 3 tier'}),frozenset({'green regency teacup and saucer'}),0.23938223938223938,0.13127413127413126,0.0888030888030888,0.3709677419354839,2.825901328273245,0.0573783932857292,1.3810513810513811
frozenset({'roses regency teacup and saucer'}),"frozenset({'pink regency teacup and saucer', 'regency milk jug pink'})",0.16988416988416988,0.06177606177606178,0.06177606177606178,0.36363636363636365,5.886363636363637,0.05128128680252232,1.4743519029233316
frozenset({'roses regency teacup and saucer'}),frozenset({'regency teapot roses'}),0.16988416988416988,0.0694980694980695,0.06177606177606178,0.36363636363636365,5.232323232323233,0.0499694399308299,1.4622173193601766
frozenset({'roses regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate green'})",0.16988416988416988,0.0694980694980695,0.06177606177606178,0.36363636363636365,5.232323232323233,0.0499694399308299,1.4622173193601766
frozenset({'roses regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses'})",0.16988416988416988,0.0694980694980695,0.06177606177606178,0.36363636363636365,5.232323232323233,0.0499694399308299,1.4622173193601766
frozenset({'roses regency teacup and saucer'}),"frozenset({'regency milk jug pink', 'regency sugar bowl green'})",0.16988416988416988,0.07335907335907337,0.06177606177606178,0.36363636363636365,4.956937799043062,0.04931351649498368,1.456150027578599
